date,text,followers
2018-12-10 01:00:49,b'RT @arirang_ASC: Let\xe2\x80\x99s fall into @UP10TION \xe2\x80\x99s \xe2\x80\x98Laberinto\xe2\x80\x99 next week! #UP10TION_ASC #arirang_ASC 181211 TUESDAY 1:00PM KST https://t.co/LOiT\xe2\x80\xa6',23
2018-12-10 01:00:49,b'@theorangepage Losing to 2-10 and 3-9 teams is what bad football teams do.',4294
2018-12-10 01:00:49,"b""@tholzerman First off, you shouldn't care about football.""",660
2018-12-10 01:00:49,b'Because Mueller is a corrupt stooge of the Democrats.\n\nVictoria Toensing: Why has Mueller ignored Obama administrat\xe2\x80\xa6 https://t.co/tTh9o9lZvb',3344
2018-12-10 01:00:49,"b'RT @anna_martin896: if you text 1737 when you are feeling depressed, or suicidal, a crisis worker will text you back immediately and will c\xe2\x80\xa6'",228
2018-12-10 01:00:49,b'RT @TexasMBB: TEXAS WINS!!! Longhorns outlast the Boilermakers in ATX.\n\n\xf0\x9f\x8f\x80Coleman III: 22p/3r/2a/1b\n\xf0\x9f\x8f\x80Hayes: 14p/3b/2r\n\xf0\x9f\x8f\x80Roach II: 10p/5a/4r/2\xe2\x80\xa6',1026
2018-12-10 01:00:49,b'RT @hyckluvr: SO WHAT IF IM A https://t.co/1SK4fs1nXd',403
2018-12-10 01:00:49,b'RT @ChicagoBears: TELL \xe2\x80\x98EM.\n\n#LARvsCHI | #DaBears https://t.co/16i4e1H8R3',488
2018-12-10 01:00:49,b'\xe2\x80\x98TIL THIS DAY https://t.co/n5UTCP8pVn',1042
2018-12-10 01:00:49,b'RT @Lt_myhero: who are you going to meet first?\n\nJan: harry\nFeb: louis\nMarch: niall\nApril: liam\nMay: zayn\nJune: harry\nJuly: louis\nAug: nial\xe2\x80\xa6',550
2018-12-10 01:00:49,"b'My week on Twitter \xf0\x9f\x8e\x89: 20 Mentions, 69 Likes, 75 Retweets, 200K Retweet Reach, 28 New Followers. See yours with\xe2\x80\xa6 https://t.co/IGfaZeKTb5'",9312
2018-12-10 01:00:49,b'@VeraXi Maybe we need a vacancy tax\xe2\x80\xa6',6302
2018-12-10 01:00:49,"b'@FortniteNwsHub @erickrequeno2 @itaydanon I want to win so I can get the battlepass, I just lost my account that I\xe2\x80\xa6 https://t.co/OUFY9veXiU'",555
2018-12-10 01:00:49,b'@NahJonny @Fathomly If you don\xe2\x80\x99t get a Chall in 10 minutes play us for $20-$50 ?',175
2018-12-10 01:00:49,b'My week on Twitter \xf0\x9f\x8e\x89: 2 Likes. See yours with https://t.co/hn8h2Ew7VI https://t.co/Y0evgLvsm2',907
2018-12-10 01:00:49,"b'RT @tonyschwartz: No one with a conscience, a desire to stay out of jail, a modicum of self-respect and an absence of deep masochism would\xe2\x80\xa6'",1724
2018-12-10 01:00:49,b'RT @UKLabour: Amber Rudd has just been given a new job in Theresa May\xe2\x80\x99s cabinet.\nBut there are a few things she\xe2\x80\x99d like you to forget\xe2\x80\xa6\n\nMake\xe2\x80\xa6',182
2018-12-10 01:00:49,b'RT @dallascowboys: RT to celebrate the #DallasCowboys get the HUGE WIN! \n@amaricooper9 for the OT TD\xf0\x9f\x99\x8c https://t.co/NCk5tXeMxr',201
2018-12-10 01:00:49,b'RT @Jim_Jordan: James Comey:\n\n\xe2\x80\x9cI don\xe2\x80\x99t recall\xe2\x80\x9d\xe2\x80\x948 times\n\xe2\x80\x9cI don\xe2\x80\x99t remember\xe2\x80\x9d\xe2\x80\x9471 times\n\xe2\x80\x9cI don\xe2\x80\x99t know\xe2\x80\x9d\xe2\x80\x94166 times\n\nAND he said he didn\xe2\x80\x99t know tha\xe2\x80\xa6',1722
2018-12-10 01:00:49,"b""@Mr_Ambition14 She didn't say anything wrong. They just didn't like the messenger so it's a problem \xf0\x9f\x99\x83""",858
2018-12-10 01:00:49,b'RT @SportsCenter: WHAT A PERFORMANCE FROM AMARI COOPER! https://t.co/jWLpvbkH5T',1405
2018-12-10 01:00:49,b'@jgarcia4988 I doubt he\xe2\x80\x99s dumb enough to object to it... give me break. But it\xe2\x80\x99s very misleading.',131
2018-12-10 01:00:49,b'WHY THE FUCK WE GOTTA SUCK SO MUCH',1073
2018-12-10 01:00:49,b'RT @ScooterMagruder: NBA Fans During Free Agency \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/6PIefbw9uL',180
2018-12-10 01:00:49,b'@HectorSant0 You know it! Although I forgot to redeem it this weekend. \n\nHow are you doing?',302
2018-12-10 01:00:49,"b""So voting has ended already. How's it going?""",970
2018-12-10 01:00:49,b'RT @Officialalexjay: Ever seen a Giraffe mad? \xf0\x9f\x98\x85 https://t.co/SFcmfnXHbi',536
2018-12-10 01:00:49,b'RT @unclits: i want to go back to our first conversation',47
2018-12-10 01:00:49,b'RT @ness_106: Routine Curly \xf0\x9f\x92\x87\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/fjtFC39vM7',944
2018-12-10 01:00:49,b'Eagles gave up 576 yards https://t.co/j79YWpr6hm',5738
2018-12-10 01:00:49,b'RT @rexorangecounty: thank you for everything',1404
2018-12-10 01:00:49,b'@JoyAnnReid Happy Bday!!! https://t.co/Dnc5K7ZNYp',470
2018-12-10 01:00:49,b'RT @_onelittlecrow_: This is a sad dad for the gay https://t.co/l4d2DhxWIC',279
2018-12-10 01:00:49,b'RT @beemyhope_: this why bts makes a whole mf difference from any other typical kpop groups out there: https://t.co/a0jecPuUIr',484
2018-12-10 01:00:49,b'@Wicked1inMI My hero! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc',559
2018-12-10 01:00:49,"b'@bethanidxo @CrownGoddess @NBCNews Apprenticeships, clerkships, internships, etc.\xe2\x80\x94this is how it\xe2\x80\x99s done. These posi\xe2\x80\xa6 https://t.co/IP9FfUA7Re'",86
2018-12-10 01:00:49,b'@discordapp @bluemicrophone reply with what',59
2018-12-10 01:00:49,b'RT @PhriendlyCody: nasa: why do u want to be an astronaut\n\njohnny appleseed: space trees\n\nnasa: what?\n\njohnny appleseed: [filling rocketshi\xe2\x80\xa6',5268
2018-12-10 01:00:49,"b'RT @manningm88: I\xe2\x80\x99m gonna take some heat for this but it needs to be said\n\nStop this in fighting about Bernie, Hillary, Pelosi etc.We have\xe2\x80\xa6'",194
2018-12-10 01:00:49,"b'@bechdelkid I regret to admit that I do not remember who coined it, but not too long ago someone definitely said ""t\xe2\x80\xa6 https://t.co/eFKTHsD230'",238
2018-12-10 01:00:49,b'lets talk about love\nlet me talk about love',1113
2018-12-10 01:00:49,"b'RT @nancy_hamm1: I love hearing about good deeds, it reminds me of all the good people in America \xf0\x9f\x92\x9c Kid Rock pays off $81,000 worth of laya\xe2\x80\xa6'",1141
2018-12-10 01:00:49,b'@Bailey_Donecker Lmfao I\xe2\x80\x99m triggered cause we won \xf0\x9f\x98\x82',165
2018-12-10 01:00:49,b'Sheesh serving breakfast before 11? Yea that boy coop deserved it https://t.co/mIxcJsUl2R',229
2018-12-10 01:00:49,b'RT @dallascowboys: RT to celebrate the #DallasCowboys get the HUGE WIN! \n@amaricooper9 for the OT TD\xf0\x9f\x99\x8c https://t.co/NCk5tXeMxr',126
2018-12-10 01:00:49,"b'RT @Stranger_Things: In the summer of 1985, the adventure continues... https://t.co/m3s6hyJL8k'",126
2018-12-10 01:00:49,"b'RT @Stranger_Things: In the summer of 1985, the adventure continues... https://t.co/m3s6hyJL8k'",353
2018-12-10 01:00:49,b'RT @arrianrt: OffSet: FUCK YALL I MISS CARDI\n\nCardi: https://t.co/1cUVmVUGtE',104
2018-12-10 01:00:49,"b'@CincyJungle Thank goodness we lost because if we somehow won Mike Brown would\xe2\x80\x99ve thought \xe2\x80\x9chuh, Marv deserves to stay longer\xe2\x80\x9d'",276
2018-12-10 01:00:49,b'RT @ScooterMagruder: RT to cut Brett Maher',192
2018-12-10 01:00:49,"b'John in Hilliard, OH. I ran last week in shorts. #runchat https://t.co/BMK5bLLuzB'",291
2018-12-10 01:00:49,b'RT @wondeukist: our brother kyungsoo being the only halal guy in exo. https://t.co/QZwG7XkYeY',488
2018-12-10 01:00:49,b'RT @MissyElliott: HEY y\xe2\x80\x99all ask me where the rest of the song HERE GO THE 2nd VERSE\xf0\x9f\x98\x89\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbeNow y\xe2\x80\x99all know I\xe2\x80\x99m NO SINGER so don\xe2\x80\x99t clown me\xf0\x9f\x98\x94 This\xe2\x80\xa6',725
2018-12-10 01:00:49,b'I MISS HER CURLY HAIR THANK YOU',3545
2018-12-10 01:00:49,"b'@MPFrazer @Lola64850962 Way ahead of you, brah. Two years in for me.'",221
2018-12-10 01:00:49,b'@wattuplauren @katie_allan45 You forgot \xe2\x80\x9cGROW UP. GROW UP BRO\xe2\x80\x9d',308
2018-12-10 01:00:49,b'@Savor_HerSweets I got you sis \xf0\x9f\x92\x83\xf0\x9f\x8f\xbd\xf0\x9f\x92\x83\xf0\x9f\x8f\xbd',14149
2018-12-10 01:00:49,b'Inner reflection has never been a foreign concept for ruminati... More for Scorpio https://t.co/PsU2FSEgUm',433
2018-12-10 01:00:49,b'RT @emmity_gauged: @OhioBot5000 @trip_elix @JohnSmi49085296 @allbikesbiker @Truth777True @untaughtArtist @_twiceborn_ @piper_low @owlwoman9\xe2\x80\xa6',26244
2018-12-10 01:00:49,b'@cracksh0t @JOHNNYLCRUTCH That means one year of Marvel Time is like 3 years of real time which...actually isn\xe2\x80\x99t that bad.',63
2018-12-10 01:00:49,"b""@Ziggy4532 Tough loss for Steelers, trying to solidify a playoff berth. But I'll argue losing to this cowboys team\xe2\x80\xa6 https://t.co/Tn6nQzR3NZ""",325
2018-12-10 01:00:49,"b'@beyondthescream \xe2\x80\x9cMIANHAE- I MEAN, IM SORRY OWO\xe2\x80\x9d https://t.co/Anffmzessl'",26
2018-12-10 01:00:49,b'RT @49ers: 4th Down \xf0\x9f\x9b\x91@MarcellJHarris!\n\n#GoNiners https://t.co/PTjVqgkyha',135
2018-12-10 01:00:49,"b""You gon' fuck around and drown off this wave\xe2\x9c\xa8 https://t.co/r0yv2AjuwJ""",388
2018-12-10 01:00:49,"b""https://t.co/JHqtkm2dAE\nY'all down vote the comment with kiyk**** that dude has been le\xe2\x80\xa6 \xe2\x80\x94 !! please downvote the s\xe2\x80\xa6 https://t.co/PmBVbXk9E0""",337
2018-12-10 01:00:49,b'RT @M_MartinezRed: @Stallion_Team2 @MarEthr @koji2530112 @Luca25__ @Stallion_Team @vilaandrealili1 @EmmaBax3 @DutchHaze2 @JanHarrison68 @El\xe2\x80\xa6',102136
2018-12-10 01:00:49,"b'@AskPS_UK Whenever I connect to my wifi after around 5 mins the ps4 wifi connection drops, I have already restarted\xe2\x80\xa6 https://t.co/4CeqwQdYsO'",4
2018-12-10 01:00:49,b'RT @DWTSJuniors: The #DWTSJuniors Finale is here! Retweet if you\xe2\x80\x99re joining us for the holiday spectacular! https://t.co/U7ZTMfYQjc',2169
2018-12-10 01:00:49,b'@Dori_Smithy Love you :((',111
2018-12-10 01:00:49,b'RT @SUGACoffee309: 181209 TAIWAN Day 2\n\xf0\x9f\x98\x84\n#\xeb\xb0\xa9\xed\x83\x84\xec\x86\x8c\xeb\x85\x84\xeb\x8b\xa8 #BTS\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0 \n#\xec\x8a\x88\xea\xb0\x80 #SUGA #\xeb\xaf\xbc\xec\x9c\xa4\xea\xb8\xb0\n@BTS_twt https://t.co/FOqzUhwPVH',0
2018-12-10 01:00:49,b'RT @itsKARY_: Last night &gt;&gt;&gt;&gt;&gt;&gt;\n\nDiddy had Keyshia in that booth like she was auditioning for a spot in the making the band house. https://\xe2\x80\xa6',1031
2018-12-10 01:00:49,b'Amari cooper is a monster when he wants to be \xf0\x9f\x98\xb5',341
2018-12-10 01:00:49,b'@GregSmith1414 @alexthorne1010 Don\xe2\x80\x99t worry he left the group chat right after we won \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/9iOD2lGeVU',498
2018-12-10 01:00:49,b'RT @IAmDL88: The need to change the OT rules. Both teams should have the ball at least once no matter the score',1736
2018-12-10 01:00:49,"b'RT @OchoooaM: If you knew me in HS, you no longer do. You gotta meet me all over again'",641
2018-12-10 01:00:49,b'Indians going through the motions. Guys pick the wickets. #AUSvsIND',3144
2018-12-10 01:00:49,b'RT @BlackXMoro: @CelesteRichelle told you Amari Cooper \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/roqA2Eq2Oz',151
2018-12-10 01:00:49,b'RT @jr_samaniego29: Coop went off today!',121
2018-12-10 01:00:49,b'@realDonaldTrump Because he wanted to keep the Paris deal and Iran and nafta all of which the Pres ran on getting r\xe2\x80\xa6 https://t.co/YnrnB9aO4N',9
2018-12-10 01:00:49,b'Major world indices:\n$SPX: 2615.30\n$FTSE: 6756.50\n$DAX: 10714.69\n$Nikkei: 21231.50\n#forex #fx #RenegadeCapital',27
2018-12-10 01:00:49,"b'RT @nikkidavvies: Make sure ur friends are okay, even the happiest ones\xf0\x9f\x92\x94\xf0\x9f\x92\x94'",659
2018-12-10 01:00:49,b'RT @_melsuxxx: If I get straight A\xe2\x80\x99s this semester or almost straight A\xe2\x80\x99s I\xe2\x80\x99m getting drunk \xf0\x9f\xa4\xaa\n\nIf not I\xe2\x80\x99m still getting drunk.',224
2018-12-10 01:00:49,b'idk how to flirt. i just kinda buy girls food untill they fall in love with me',568
2018-12-10 01:00:49,"b""RT @NijjarSonam: Us girls talk about wanting to be married, but in reality I don't think half these girls realize the life change and respo\xe2\x80\xa6""",73
2018-12-10 01:00:49,b'You are unique!',1
2018-12-10 01:00:49,b'Food can unite',993
2018-12-10 01:00:49,b'RT _jsmooth5 #VideoMTV18del18 Lady Gaga',2
2018-12-10 01:00:49,"b""@Radical_Reggie I'm waiting for 34.99 price until I pick it up.""",30
2018-12-10 01:00:49,b'i never did the latter but the conditions were enough to make me lose it',157
2018-12-10 01:00:49,b'@chuzabitch Don\xe2\x80\x99t worry about it the amount of supreme I\xe2\x80\x99ve lost is kinda sad',384
2018-12-10 01:00:49,b'RT @daeguducks: love yourself L version giveaway! \xf0\x9f\x93\x8c\n\nto enter:\n-reply (not quote) with proof of streaming epiphany\n-rt this and follow me!\xe2\x80\xa6',607
2018-12-10 01:00:49,b'RT @MIO66605991: Bond\xe2\x80\xa6Love\xf0\x9f\x90\x90\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x90\x90 https://t.co/b8XkRSInK9',3855
2018-12-10 01:00:49,b'The aloofness you frequently project makes it more natural to ... More for Aquarius https://t.co/vKPOfkpgIP',472
2018-12-10 01:00:49,b'can aoi text me back',6
2018-12-10 01:00:49,b'My fantasy team might be tied for last place but having both Derrick Henry and Amari Cooper sorta makes up for it..\xe2\x80\xa6 https://t.co/bPCesOjxWg',272
2018-12-10 01:00:49,b'RT @OxfordDiplomat: And after talking to Irish family &amp; all you amazing group of UK friends and allies - I\xe2\x80\x99ve decided to take the \xe2\x80\x98old sayi\xe2\x80\xa6',3751
2018-12-10 01:00:49,b'RT @CLTVSportsFeed: Now we welcome @RandallJSanders of @NumbersMLB to Sports Feed to preview the MLB Winter Meetings with @Josh_Frydman on\xe2\x80\xa6',123
2018-12-10 01:00:49,b'RT @rjcmxrell: i love you in a way i can\xe2\x80\x99t explain',1390
2018-12-10 01:00:49,b'You know you\xe2\x80\x99re hungry when you type Nash equilibrium as Nasi (rice) equilibrium.',6
2018-12-10 01:00:49,b'RT @valtrsun: this little highlight part in the bloopers reel is so adorable https://t.co/ey9PPs3aMz',476
2018-12-10 01:00:49,b'@donlemon Surely Don is \xe2\x80\x9csmall\xe2\x80\x9d in ALL things no doubt &amp; he\xe2\x80\x99s stupid https://t.co/Re5r8U7UVv',50
2018-12-10 01:00:49,b'We just put together a three part series highlighting our favorite Atari related articles from the past year at Ata\xe2\x80\xa6 https://t.co/DVqKpMTokQ',2279
2018-12-10 01:00:49,"b'Shouldn\xe2\x80\x99t wanna spend my time with you. I should try to be strong, but, baby, you\xe2\x80\x99re the right kind of wrong.'",262
2018-12-10 01:00:49,b'RT @CreateTheRipple: #Thanks for being you! #positivity #kindness #gratitude https://t.co/Gru72goYtf',41
2018-12-10 01:00:49,b'@mochigin Perhaps \xf0\x9f\x91\x80',248
2018-12-10 01:00:49,b'RT @hungrymoonbin: \xe2\x9c\xa8Rise Up Album Giveaway\xe2\x9c\xa8\n\xe2\x9c\x88\n\xe2\x9a\xa0 PLEASE READ THIS THREAD \xe2\x9a\xa0\n\xe2\x9c\x88\n#hungrymoonbinGA https://t.co/ihvsWJr0gd',2545
2018-12-10 01:00:49,b'RT @_glowprincess: I see no reason why I can\xe2\x80\x99t have everything I want .',1009
2018-12-10 01:00:49,"b""RT @dallascowboys: COWBOYS WIN! That's five in a row! \xe2\x9c\x94\xef\xb8\x8f\n\n@WinStarWorld | #DallasCowboys https://t.co/JoaEuK5glA""",195
2018-12-10 01:00:49,b'RT @RusheerAltings_: \xe2\x80\xa2 | Sorteo #FAST | \xe2\x80\xa2\n \n[\xe2\x80\xa2] CAPA OPTIFINE\n[\xe2\x80\xa2] UNMIGRATED\n[\xe2\x80\xa2] DINERO $$\n[\xe2\x80\xa2] FULL ACCESS\n[\xe2\x80\xa2] NETFLIX PREMIUN\n\n[~] FOLLOW\xe2\x80\xa6',3
2018-12-10 01:00:49,"b'RT @StylezBoogiee: If I ever stopped being your friend, I promise it was because of you.'",3227
2018-12-10 01:00:49,"b""RT @RootGrasping: I love the framing of white people of Koreans as savages for eating dogs and being uncultured when they're ignoring the h\xe2\x80\xa6""",534
2018-12-10 01:00:49,"b""RT @Shoq: To all you @NancyPelosi haters on the Left. Please sit down. We're in a war, and she's a master tactician. And she's just proved\xe2\x80\xa6""",6
2018-12-10 01:00:49,b'@Reuters Reuters credibility -1',95
2018-12-10 01:00:49,b'@McguireScotty @PiusGabriel1 It is',233
2018-12-10 01:00:49,b'RT @KhadiDon: When your Best Friend gets into a relationship and y\xe2\x80\x99all can\xe2\x80\x99t be hoes anymore. https://t.co/CnDpr1sM2O',18
2018-12-10 01:00:49,b'Xidax X-6 Gaming Desktop Giveaway https://t.co/49c5gSH174 via @YouTube',56
2018-12-10 01:00:49,b'RT @MujeresConserv1: @antonioguterres Yes! And you work to keep people in misery and with a leftist agenda. Also keep them ignorant so they\xe2\x80\xa6',354
2018-12-10 01:00:49,"b'There is no shame in seeking support for a mental illness...no more shame than seeking help for cancer, heart disea\xe2\x80\xa6 https://t.co/8GY65mNTAB'",9396
2018-12-10 01:00:49,b'RT @dallascowboys: RT to celebrate the #DallasCowboys get the HUGE WIN! \n@amaricooper9 for the OT TD\xf0\x9f\x99\x8c https://t.co/NCk5tXeMxr',631
2018-12-10 01:00:49,b'RT @gladigolus: ..............KISS ME THREE TIMES.................................... B E M I N E https://t.co/ubvmdlhuGN',61
2018-12-10 01:00:49,b'RT @aidaazlin_: The best apology is changed behaviour and the best forgiveness is supporting that process of positive change.',3462
2018-12-10 01:00:49,b'RT @xCeleste___: SPOILER: Burn the Stage Movie part 2 next year \xf0\x9f\x98\x8a \n\n[@BTS_twt]',503
2018-12-10 01:00:49,b'RT @Its_TysWorld: Bring him home\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe https://t.co/2Qko7n7Lsa',210
2018-12-10 01:00:49,b'@cakextribe How can some people get engaged at 16? Idgi \xf0\x9f\x98\x82',893
2018-12-10 01:00:49,"b""RT @ABC: WELCOME HOME: A soldier's worry her beloved dog wouldn't remember her while she was deployed in Africa quickly dissolved by the pu\xe2\x80\xa6""",102
2018-12-10 01:00:49,b'@MarkMaddenX But it comes down to why you\xe2\x80\x99re not good. Is it players not playing to their level of quality coaches\xe2\x80\xa6 https://t.co/dZLRd3uMDI',24
2018-12-10 01:00:49,b'RT @BloggingTheBoys: THE DALLAS COWBOYS JUST BEAT THE PHILADELPHIA EAGLES AFTER AMARI COOPER CAUGHT A PASS THAT WAS DEFLECTED BY AN EAGLES\xe2\x80\xa6',93
2018-12-10 01:00:49,"b'Everything happens for a reason, even if we dont want it too.'",1497
2018-12-10 01:00:49,"b""@geekyranjit @YouTubeIndia Don't know where LG G7 should come in this top 5 definitely know that it should have bee\xe2\x80\xa6 https://t.co/v6o0RuVYvY""",6
2018-12-10 01:00:49,b'RT @JR_Sandlin: RECRUITs: Division 1 (FBS/FCS) Contact period ENDS this week on: \n\n  SATURDAY DECEMBER 1\xef\xb8\x8f\xe2\x83\xa35\xef\xb8\x8f\xe2\x83\xa3\n\nThe Dead Period Starts: \n\nMo\xe2\x80\xa6',1893
2018-12-10 01:00:49,b'So To beat the #Patriots  you need something special!!! And this is very very special! Love the #Gronk stumble go f\xe2\x80\xa6 https://t.co/vlIsz6KIZS',50
2018-12-10 01:00:49,b'RT @BleacherReport: Amari called GAME. \n\n(via @thecheckdown)\nhttps://t.co/NPzxFkCozH',847
2018-12-10 01:00:49,b'RT @squnto: The most important thing to remember if we are feeling super dark or suicidal is to just talk to someone about it\n\nIt\xe2\x80\x99s amazing\xe2\x80\xa6',103
2018-12-10 01:00:49,"b'RT @stevendeyv: to my 2018 self,\n\nim sorry, you suffered so much.\nforgive me, i wish i could do better next.\nthank you, for all the years a\xe2\x80\xa6'",391
2018-12-10 01:00:49,b'RT @YoonsCateyes: Ain\xe2\x80\x99t this that Grammy nominated album cover https://t.co/Ihw5N8DBhz',1113
2018-12-10 01:00:49,b'RT @stephenasmith: Oooohhhhhhh! That\xe2\x80\x99s some STRAIGHT BullS$&amp;@&amp;$!!!!!!! I swear! You\xe2\x80\x99ve got to be damn killing me. Who calls that? Does the\xe2\x80\xa6',6
2018-12-10 01:00:49,b'Lol two days after breaking up and he\xe2\x80\x99s already hanging with a different girl. Nvm I\xe2\x80\x99m over it \xf0\x9f\x91\x8b\xf0\x9f\x8f\xbc',73
2018-12-10 01:00:49,b'This is where my heart drop and lost 10 years of my life. https://t.co/izlLgPRCqE',90
2018-12-10 01:00:49,b'Having the vitality to go after what you want may be challengi... More for Taurus https://t.co/MFBcsfqMrX',290
2018-12-10 01:00:49,"b'RT @Stranger_Things: In the summer of 1985, the adventure continues... https://t.co/m3s6hyJL8k'",143
2018-12-10 01:00:49,b'Goin in the oven!  Enchilada Time https://t.co/fguk6kTkm7',948
2018-12-10 01:00:49,b'RT @BeyLegion: Baby \xf0\x9f\x92\x99\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\n#IshaAmbaniWedding https://t.co/Nn6hx3j3Ae',1799
2018-12-10 01:00:49,b'That\xe2\x80\x99s why basketball is better than football if niggas is being ass all 5 of y\xe2\x80\x99all are sitting watching the game ... during the moment',885
2018-12-10 01:00:49,"b'Deuteronomy 19:15. In the mouth of 2-3 witnesses let it be established. \nThere were witnesses at the cross, the tom\xe2\x80\xa6 https://t.co/tZJr1kdPyz'",97
2018-12-10 01:00:49,"b""@ronda_helms I'm amazed how many people say that yet @realDonaldTrump is in power, guns everywhere, racism and hatr\xe2\x80\xa6 https://t.co/CdRNhBLZZR""",760
2018-12-10 01:00:49,b'Instead of Christmas presents this year can I just have people pay my bills instead?',241
2018-12-10 01:00:49,b'@975Middays Did Golden Tate play today? Before the deadline the Cowboys got Cooper and we got Tate. Fair to say Dallas made out better?',3
2018-12-10 01:00:49,b'RT @iamblackbear: i like me better when im not around',190
2018-12-10 01:00:49,b'RT @WaxPack916: Received a #ttm return from Al Spangler. He signed 3/2 in 11 days. Al had 1st RBI in Houston Colt 45s history #TTMsuccess #\xe2\x80\xa6',517
2018-12-10 01:00:49,b'RT @dallascowboys: RT to celebrate the #DallasCowboys get the HUGE WIN! \n@amaricooper9 for the OT TD\xf0\x9f\x99\x8c https://t.co/NCk5tXeMxr',20
2018-12-10 01:00:49,b'RT @kichong_igot7: Mark\xe2\x80\x99s Christmas wish 1 https://t.co/hVZB69trmx',82
2018-12-10 01:00:49,b'@discordapp @bluemicrophone With',49
2018-12-10 01:00:49,b'RT @potatoccalon: one clingy emotional drunk \xf0\x9f\x8d\xba https://t.co/bvQhuZaBWg',5
2018-12-10 01:00:49,b'RT @_rosehaverr: I got eyes for one person the rest of y\xe2\x80\x99all ugly',677
2018-12-10 01:00:49,b'RT @Tyishax__: I\xe2\x80\x99m very picky and a lot of people piss me off',461
2018-12-10 01:00:49,"b'RT @NBA: Brook, step-back, splash! \xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\n\n5th 3 of the night for Lopez on @NBATV.\n\n#FearTheDeer 90\n#WeTheNorth 84 https://t.co/amQWmm0z89'",193
2018-12-10 01:00:49,b'RT @MarshallJulius: He has the power! https://t.co/4nPXaiOmOn',9028
2018-12-10 01:00:49,"b'So, it turns out that this @AmariCooper9 guy is pretty damn good at football.  If only someone had told Jon Gruden.\xe2\x80\xa6 https://t.co/7EbE1KILo3'",1
date,text,followers
2018-12-10 01:19:56,b'RT @ykkasss: I need to get my nails done ):',321
2018-12-10 01:19:56,b'RT @OwlPharaohX: Y\xe2\x80\x99all won https://t.co/b09qyjx45g',228
2018-12-10 01:19:56,b'Chipotle on Secor..... is... out of sour cream... https://t.co/QCeuYqLx4A',1080
2018-12-10 01:19:56,b'RT @PCRV22: Pele: the biggest fraud in football history. -A THREAD- https://t.co/buTDNPUjxv',681
2018-12-10 01:19:56,b'RT @SE0KLEGEND: yoongi goes to \xf0\x9f\x98\xac\nhttps://t.co/TLb3DqDikl',2451
2018-12-10 01:19:56,"b""RT @PearsonElaine: On December 10, 30 buildings around the world will light up in blue to celebrate #HumanRightsDay including Melbourne's F\xe2\x80\xa6""",106
2018-12-10 01:19:56,b'Obama should go to Prison!!! https://t.co/a76eKeT8og',469
2018-12-10 01:19:56,b'@justinAcherry @Tsoukalos Best comment right now. I think yes',373
2018-12-10 01:19:56,b'RT @sssdame: Ice cube got a fight scene in every movie lol',147
2018-12-10 01:19:56,b'RT @Hellogoodbye58_: 181209\nCLC\nCGK\xf0\x9f\x9b\xabICN \nThey are so kind \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d \n#CLC #\xec\x94\xa8\xec\x97\x98\xec\x94\xa8 #KCityCamp2018 #Seungyeon #\xec\x8a\xb9\xec\x97\xb0 #seunghee #\xec\x8a\xb9\xed\x9d\xac  #Yujin #\xec\x9c\xa0\xec\xa7\x84 #Sorn #\xec\x86\x90 #\xe2\x80\xa6',14
2018-12-10 01:19:56,b'@Sean_Gardner856 That game should have never made it to OT',511
2018-12-10 01:19:56,"b""When I'm Back On My Feet Again - Michael Bolton - Lyrics https://t.co/s3QNVr5KDv przez @YouTube""",283
2018-12-10 01:19:56,b'@yashar @Lawrence Ummmmm a pool boy??!\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 oh this is very interesting....\xe2\x98\x95\xef\xb8\x8f',11
2018-12-10 01:19:56,b'RT @itssDarwinn: My drunk ass laying in bed https://t.co/J79TO4Pfme',8
2018-12-10 01:19:56,b'RT @bynhyuk: Adore You is a 3 year old song and he\xe2\x80\x99s talking about how young he sounds LOL',303
2018-12-10 01:19:56,b'RT @real_Kimyugyeom: #igot7 #got7 I LOVE YOU THANK YOU #miracle https://t.co/9xc1VJc5ze',267
2018-12-10 01:19:56,b'RT @jonmorosi: Harold Baines elected to the Baseball Hall of Fame. @MLB @MLBNetwork',100
